"46","140","Gyrhofstraße","19a","50931","Köln","Gyrhof-19.jpg","Staatliches Prüfungsamt","0","0","standard","0",,"140","0","0","0","0","0","0","0"
"47","141","Gyrhofstraße","19","50931","Köln","Gyrhof-19a.jpg","Staatliches Prüfungsamt","0","0","standard","0",,"141","0","0","0","0","0","0","0"
"48","142","Gyrhofstraße","21","50931","Köln","Gyrhof-21.jpg","Justitiariat","0","0","standard","0",,"142","0","0","0","0","0","0","0"
"50","147","Bardenheuerstr.","9","50931","Köln","Bardenheuer-9.jpg","Bardenheuerstr. 9","0","0","standard","0",,"147","0","0","0","0","0","0","0"
"51","148","Robert-Koch-Str.","22","50931","Köln","Robert-Koch-22.jpg","Wohnhaus","0","0","zusatz","0",,"148","0","0","0","0","0","0","0"
"52","149","Robert-Koch-Str.","41","50931","Köln","Robert-Koch-41.jpg","Robert-Koch-Str. 41","0","0","standard","0",,"149","0","0","0","0","0","0","0"
"53","15","Kerpener Str.","62","50937","Köln","ME-15.jpg","Psychiatrie / Station 31 A + B","0","1","standard","0",,"15","0","0","0","0","0","0","0"
"54","152","Universitätsstraße","47","50931","Köln","Universitaet-47.jpg","Privatrecht","0","0","standard","0",,"152","0","0","0","0","0","0","0"
"55","154","Eckertstraße","4","50931","Köln","Eckert-4.jpg","Verwaltung/Gleichstellungsbeauftragte","0","0","standard","0",,"154","0","0","0","0","0","0","0"
"56","155","An St. Laurentius","8","50931","Köln","St-Laurentius-6.jpg","Kunsthistorisches Institut","0","0","standard","0",,"155","0","0","0","0","0","0","0"
"57","156","An St. Laurentius","4","50931","Köln","St-Laurentius-4.jpg","Kunsthistorisches Institut Wohnhaus","0","0","standard","0",,"156","0","0","0","0","0","0","0"
"58","158b","Gyrhofstraße","8b","50931","Köln","Gyrhof-8b.jpg","Pavillon B [BT 2]","0","0","standard","0",,"158","0","0","0","0","0","0","0"
"59","159","Gyrhofstraße","8c","50931","Köln","Gyrhof-8c.jpg","Gyrhofstraße 8c","0","0","standard","0",,"159","0","0","0","0","0","0","0"
"60","16","Kerpener Str.","62","50937","Köln","ME-16.jpg","Onkologie","0","1","standard","0",,"16","0","0","0","0","0","0","0"
"61","161","Weyertal","80","50931","Köln","Weyertal-80.jpg","Weyertal 80","0","0","standard","0",,"161","0","0","0","0","0","0","0"
"62","162","Weyertal","86-90","50931","Köln","Weyertal-86.jpg","Mathematik","0","0","standard","0",,"162","0","0","0","0","0","0","0"
"63","163","Weyertal","125","50931","Köln","Weyertal-125.jpg","Ur- und Frühgeschichte","0","0","standard","0",,"163","0","0","0","0","0","0","0"
"64","164","Weyertal","137-139","50931","Köln","Weyertal-137.jpg","Slavisches Institut","0","0","standard","0",,"164","0","0","0","0","0","0","0"
"66","168","Wilhelm-Backhaus-Straße","1a","50931","Köln","Wilhelm-Backhaus-1a.jpg","Institut für Theologie","0","0","standard","0",,"168","0","0","0","0","0","0","0"
"67","17","Lindenburger Alle","42","50931","Köln","ME-17.jpg","MedizinFotoKöln","0","1","standard","0",,"17","0","0","0","0","0","0","0"
"68","171","Robert-Koch-Straße","46-50","50931","Köln","Robert-Koch-46.jpg","Dezernat 5","0","0","standard","0",,"171","0","0","0","0","0","0","0"
